# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
0.125 0.125 4.6757115729753709065042010377743954108085e-39 0 2 0 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.4805880091302639760755478523027618434229e-38 0 2 0 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.7107635455031682680545899417783559708290e-37 0 2 1 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.7426538767770064324833697119090953435864e-38 0 2 0 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.3564465743534835602799061848878515156068e-36 0 2 1 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.4841711952359619655339698348401837576274e-37 0 2 2 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.8932194235043413425159357464949413652367e-38 0 2 0 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.2251951261030799319111571541054637948212e-36 0 2 1 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.1670847497732072706030494500792601768278e-36 0 2 2 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.1191919231020541339147599756967656107668e-37 0 2 3 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.9657509233151828033881623789419941944529e-38 0 2 0 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5149684733025268720868101642762606795984e-36 0 2 1 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.1042548254151216443026101080715715944161e-36 0 2 2 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6777690222667821406647721137973444546221e-36 0 2 3 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.2311170093757845835205885648041495926431e-37 0 2 4 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1867346739014365536367041274412368705328e-39 0 2 0 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.8310444514481699043902118706483861387824e-04 0 2 0 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.9148274579165046095412858671304171519010e-36 0 2 1 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.1674042468227047624018893890750216794982e-36 0 2 2 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.2022490738263955621596055154749953521028e-36 0 2 3 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2093888940399952663016850135099221887864e-36 0 2 4 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 4.5958265639085114292497674972495747136070e-41 0 2 5 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1868677226592957736139128597174293689254e-39 1 2 1 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.0801082676878770623458330990402902737244e-39 0 2 0 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -4.2482355262937261013503342788055761047872e-04 0 2 0 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.4736467200100453194599738504417023705679e-38 0 2 1 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -7.4295766264054485805701233402942307293415e-02 0 2 1 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.5698906602382771659488806725605970291493e-36 0 2 2 0 2 4
1.2500000000000000000000000000000000000000e-01 5.2343750000000000000000000000000000000000e-01 2.9388759642400553209917982464905242268038e-10 0 2 0 1 7 405
