# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
0.25 0.203125 1.7866956166274676198317817111188088655127e-10 1 3 14 1 7 157
2.5000000000000000000000000000000000000000e-01 2.0703125000000000000000000000000000000000e-01 1.9904994341743866031372157018424764660103e-10 1 3 16 1 7 155
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 5.8490029971894385088515555537469481350854e-04 0 2 0 0 2 0
2.1875000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.9228959293965322589153372225239790188622e-10 1 5 44 1 5 49
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.0155295300623123563865668472772085806355e-02 0 2 0 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.0155295300623121829142192495964991394430e-02 0 2 1 0 2 0
2.5000000000000000000000000000000000000000e-01 2.1875000000000000000000000000000000000000e-01 -1.9228959267396485524163847337077376878356e-10 1 5 49 1 5 44
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6149584710162444289860417256932123564184e-02 0 2 0 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -7.3770159290333134349815225050406297668815e-02 0 2 1 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6149584710162444289860417256932123564184e-02 0 2 2 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.6607702391613399922620786242077883798629e-02 0 2 0 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5785085646547611371026675897155655547976e-02 0 2 1 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5785085646547493409830309474273235537112e-02 0 2 2 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.6607702391613406861514690149306261446327e-02 0 2 3 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.6775650917830255554052953925747715402395e-03 0 2 0 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.1533821129365537383471007615298731252551e-01 0 2 1 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.2249226467813698060460581018560333177447e-01 0 2 2 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.1533821129365540159028569178190082311630e-01 0 2 3 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.6775650917830290248522473461889603640884e-03 0 2 4 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4842491786672593035399658756290364181041e-04 0 2 0 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -9.3530231086825429953884175615641538570344e-06 0 2 0 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.7634993774634299679160420737389358691871e-02 0 2 1 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.3028492136292219583104667890438577160239e-01 0 2 2 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.3028492136292214031989544764655875042081e-01 0 2 3 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.7634993774634237229115285572333959862590e-02 0 2 4 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.3530231086825514657178901045675445402594e-06 0 2 5 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4842491786672595745905089970051449199673e-04 1 2 1 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.1069102521677698335034190080250482424162e-04 0 2 0 1 2 2
