0 0 0 0
0 0.01 0 0.001625095088296327
0 0.02 0 0.003152699612780579
0 0.03 0 0.004585278821510529
0 0.04 0 0.005925382177000089
0 0.05 0 0.007175555667595126
0 0.06 0 0.008338851475062812
0 0.07000000000000001 0 0.00941788689448907
0 0.08 0 0.01041560968436662
0 0.09 0 0.01133487105272225
0 0.09999999999999999 0 0.01217852949664559
0 0.11 0 0.01294964324912557
0 0.12 0 0.01365109245788775
0 0.13 0 0.01428654528142154
0 0.14 0 0.01485858087456338
0 0.15 0 0.01537060057861956
0 0.16 0 0.01582590903290328
0 0.17 0 0.01622761717670682
0 0.18 0 0.01657888344280611
0 0.19 0 0.01688300642153047
0 0.2 0 0.01714316676375847
0 0.21 0 0.01736212226918265
0 0.2200000000000001 0 0.01754332589588899
0 0.2300000000000001 0 0.01768962905781549
0 0.2400000000000001 0 0.01780394507676234
0 0.2500000000000001 0 0.01788895976038146
0 0.2600000000000001 0 0.01794771513769889
0 0.2700000000000001 0 0.01798288783561957
0 0.2800000000000001 0 0.01799673671427885
0 0.2900000000000001 0 0.01799196772241806
0 0.3000000000000001 0 0.01797056026096329
0 0.3100000000000001 0 0.0179346295870567
0 0.3200000000000001 0 0.0178865935947298
0 0.3300000000000001 0 0.01782826502688089
0 0.3400000000000001 0 0.01776151639338091
0 0.3500000000000001 0 0.01768810066987616
0 0.3600000000000002 0 0.01760944994444326
0 0.3700000000000002 0 0.01752725485364189
0 0.3800000000000002 0 0.01744288138654024
0 0.3900000000000002 0 0.01735744748511224
0 0.4000000000000002 0 0.01727305287284759
0 0.4100000000000002 0 0.0171913922739186
0 0.4200000000000002 0 0.01711398096729467
0 0.4300000000000002 0 0.01704217396577956
0 0.4400000000000002 0 0.01697708475883256
0 0.4500000000000002 0 0.01691987026050009
0 0.4600000000000002 0 0.01687196511710073
0 0.4700000000000003 0 0.01683312604549269
0 0.4800000000000003 0 0.01680492790818014
0 0.4900000000000003 0 0.01678824091790075
0 0.5000000000000002 0 0.01678271736541098
0 0.5100000000000002 0 0.0167882359826407
0 0.5200000000000002 0 0.01680511194695227
0 0.5300000000000002 0 0.01683286948350151
0 0.5400000000000003 0 0.01687122171023361
0 0.5500000000000003 0 0.01691963125876923
0 0.5600000000000003 0 0.016977635563106
0 0.5700000000000003 0 0.01704417142616613
0 0.5800000000000003 0 0.01711788202696015
0 0.5900000000000003 0 0.0171976359114622
